WhiteSeagull
527|634
Taran,528|677,17.12.19 07:48:20:819,St3rydPC
Taran,570|576,17.12.19 07:50:33:801,ElSamag
Taran,607|596,17.12.19 07:54:52:131,ElSamag
Taran,540|671,17.12.19 08:28:31:340,Lukai
Taran,614|556,17.12.19 08:37:39:993,Mentler
Taran,562|652,17.12.19 08:44:16:543,Lukai
Taran,561|654,17.12.19 08:44:26:630,Lukai
Taran,562|653,17.12.19 08:55:45:348,Lukai
Taran,563|651,17.12.19 08:57:17:925,Lukai
Taran,616|547,17.12.19 09:01:39:759,Mentler
Taran,650|591,17.12.19 09:09:24:527,Mentler
Taran,651|594,17.12.19 09:10:09:897,Mentler
Taran,539|673,17.12.19 09:11:33:561,Lukai
Taran,615|548,17.12.19 09:45:14:750,Mentler
Taran,568|638,17.12.19 09:51:26:705,Lukai
Taran,566|650,17.12.19 10:03:32:950,Lukai
Taran,554|669,17.12.19 10:45:18:218,Lukai
Taran,591|647,17.12.19 10:46:35:084,Cuthbert
Taran,568|565,17.12.19 11:09:17:825,ElSamag
Taran,599|603,17.12.19 11:33:53:582,Cuthbert
Taran,575|567,17.12.19 12:37:48:875,ElSamag
Taran,596|649,17.12.19 13:13:27:082,Cuthbert
524|628
Taran,550|590,17.12.19 07:05:54:302,CZARNA STOPA
Taran,597|581,17.12.19 07:11:37:853,ElSamag
Taran,554|637,17.12.19 07:21:57:959,Vazqu
Taran,565|619,17.12.19 07:26:36:007,ElSamag
Taran,565|619,17.12.19 07:26:40:415,ElSamag
Taran,565|619,17.12.19 07:26:50:668,ElSamag
Taran,534|539,17.12.19 07:28:10:864,Pawwe
Taran,540|536,17.12.19 07:28:27:567,Psuja90
Taran,565|618,17.12.19 07:36:15:786,ElSamag
Taran,576|645,17.12.19 07:41:20:010,St3rydPC
Taran,571|572,17.12.19 07:46:31:059,ElSamag
Taran,589|567,17.12.19 07:48:04:909,Mentler
Taran,650|588,17.12.19 08:02:54:505,Mentler
Taran,607|596,17.12.19 08:11:16:455,ElSamag
Taran,575|637,17.12.19 08:19:56:377,ElSamag
Taran,563|648,17.12.19 08:25:38:279,ElSamag
Taran,581|658,17.12.19 08:36:28:964,Mahazelus
Taran,551|549,17.12.19 08:47:28:076,Psuja90
Taran,569|667,17.12.19 09:05:29:322,St3rydPC
Taran,649|592,17.12.19 09:17:49:645,Mentler
Taran,649|590,17.12.19 09:30:37:879,Mentler
Taran,567|645,17.12.19 09:33:08:113,ElSamag
Taran,531|525,17.12.19 09:38:39:764,Psuja90
Taran,580|565,17.12.19 09:42:32:525,Lukai
Taran,650|591,17.12.19 09:48:32:137,Mentler
Taran,524|524,17.12.19 09:59:21:123,Psuja90
Taran,528|524,17.12.19 10:01:03:879,Psuja90
Taran,553|584,17.12.19 10:12:41:446,CZARNA STOPA
Taran,565|566,17.12.19 10:16:30:294,Psuja90
Taran,570|642,17.12.19 10:19:57:525,ElSamag
Taran,582|664,17.12.19 10:23:08:714,Mahazelus
Taran,584|662,17.12.19 10:38:52:162,Mahazelus
Taran,531|525,17.12.19 11:08:16:760,Psuja90
Taran,567|657,17.12.19 12:04:01:205,ElSamag
Taran,567|657,17.12.19 12:04:04:216,ElSamag
Taran,552|649,17.12.19 12:06:05:621,Psuja90
Taran,552|649,17.12.19 12:06:05:821,Psuja90
Szlachcic,552|648,17.12.19 12:11:52:922,Psuja90
Szlachcic,552|648,17.12.19 12:11:53:122,Psuja90
Taran,568|615,17.12.19 12:18:21:488,Mahazelus
536|629
Taran,563|598,17.12.19 07:07:39:181,PE1NN
Taran,579|554,17.12.19 07:09:09:029,St3rydPC
Taran,560|607,17.12.19 07:10:32:557,PE1NN
Taran,573|565,17.12.19 07:10:36:687,St3rydPC
Taran,561|605,17.12.19 07:11:12:617,PE1NN
Taran,564|569,17.12.19 07:21:40:768,PE1NN
Taran,576|566,17.12.19 07:24:45:936,St3rydPC
Taran,582|661,17.12.19 07:25:24:474,St3rydPC
Taran,528|681,17.12.19 07:36:30:518,St3rydPC
Taran,533|682,17.12.19 07:48:24:809,St3rydPC
Taran,581|664,17.12.19 07:52:01:286,St3rydPC
Taran,580|552,17.12.19 08:10:04:538,St3rydPC
Taran,578|633,17.12.19 08:12:02:573,St3rydPC
Taran,594|578,17.12.19 08:55:36:673,St3rydPC
Taran,571|558,17.12.19 08:58:15:110,St3rydPC
Taran,597|580,17.12.19 09:19:05:069,St3rydPC
Taran,571|557,17.12.19 09:21:49:511,St3rydPC
Taran,580|562,17.12.19 09:34:23:073,St3rydPC
Taran,595|577,17.12.19 09:36:26:377,St3rydPC
Taran,599|580,17.12.19 09:44:07:291,St3rydPC
Taran,594|575,17.12.19 09:55:33:308,St3rydPC
Taran,568|615,17.12.19 10:28:36:610,Mahazelus
Taran,555|675,17.12.19 10:34:32:957,Psuja90
Taran,600|578,17.12.19 10:36:05:903,St3rydPC
Taran,580|646,17.12.19 13:11:14:793,ElSamag
528|623
Taran,567|606,17.12.19 07:07:44:147,Mahazelus
Taran,570|552,17.12.19 07:17:13:220,Lukai
Taran,574|554,17.12.19 07:22:20:493,Lukai
Taran,581|548,17.12.19 07:34:02:131,Lukai
Taran,565|644,17.12.19 07:50:41:492,ElSamag
Taran,547|596,17.12.19 08:11:06:660,Vazqu
Taran,577|552,17.12.19 08:54:32:892,Lukai
Taran,574|638,17.12.19 10:31:15:322,ElSamag
Taran,556|610,17.12.19 11:07:29:937,Mahazelus
Taran,588|543,17.12.19 11:18:38:035,Lukai
Taran,557|628,17.12.19 11:19:47:859,Mahazelus
Taran,558|621,17.12.19 11:37:27:057,Mahazelus
Taran,557|631,17.12.19 11:37:53:089,Mahazelus
Taran,558|627,17.12.19 11:42:50:782,Mahazelus
Taran,555|609,17.12.19 11:46:49:624,Mahazelus
Taran,558|628,17.12.19 11:46:53:589,Mahazelus
Taran,591|661,17.12.19 12:49:53:564,Mahazelus
526|640
Taran,571|644,17.12.19 07:08:23:238,Psuja90
Taran,571|644,17.12.19 07:08:26:109,Psuja90
Taran,580|569,17.12.19 07:16:19:555,Lukai
Taran,542|680,17.12.19 08:04:22:991,ElSamag
Taran,542|680,17.12.19 08:04:29:325,ElSamag
Taran,565|618,17.12.19 08:47:50:759,ElSamag
Taran,547|550,17.12.19 09:09:51:596,aaasiulek
Taran,570|623,17.12.19 09:53:16:553,ElSamag
Taran,567|644,17.12.19 13:24:13:482,Mahazelus
Taran,574|638,17.12.19 13:32:51:747,ElSamag
530|629
Taran,569|663,17.12.19 07:09:25:292,St3rydPC
Taran,561|563,17.12.19 07:10:22:365,St3rydPC
Taran,562|609,17.12.19 07:18:08:117,PE1NN
Taran,560|610,17.12.19 07:18:47:538,PE1NN
Taran,567|648,17.12.19 07:20:02:349,ElSamag
Taran,574|661,17.12.19 07:29:57:699,St3rydPC
Taran,572|664,17.12.19 07:35:49:639,St3rydPC
Taran,567|613,17.12.19 07:36:02:663,PE1NN
Taran,585|572,17.12.19 07:47:41:496,Lukai
Taran,579|556,17.12.19 07:51:47:432,St3rydPC
Taran,559|611,17.12.19 07:53:42:154,PE1NN
Taran,544|668,17.12.19 07:55:24:315,St3rydPC
Taran,572|668,17.12.19 08:02:55:843,St3rydPC
Taran,562|559,17.12.19 08:04:29:975,St3rydPC
Taran,573|636,17.12.19 08:17:11:850,ElSamag
Taran,531|687,17.12.19 08:17:20:183,St3rydPC
Taran,534|671,17.12.19 08:23:58:868,St3rydPC
Taran,579|569,17.12.19 08:27:50:343,St3rydPC
Taran,573|568,17.12.19 08:30:44:223,ElSamag
Taran,579|554,17.12.19 08:36:32:071,St3rydPC
Taran,510|526,17.12.19 08:41:55:543,St3rydPC
Taran,555|586,17.12.19 08:53:43:693,CZARNA STOPA
Taran,609|542,17.12.19 08:55:39:628,St3rydPC
Taran,601|601,17.12.19 09:19:37:667,ElSamag
Taran,518|523,17.12.19 09:29:58:678,St3rydPC
nieOpisany,542|665,17.12.19 09:30:01:801,St3rydPC
nieOpisany,542|665,17.12.19 09:30:02:001,St3rydPC
Taran,578|569,17.12.19 09:33:29:897,ElSamag
Taran,551|582,17.12.19 09:43:01:469,CZARNA STOPA
nieOpisany,555|660,17.12.19 10:28:58:081,St3rydPC
nieOpisany,551|638,17.12.19 10:28:58:216,St3rydPC
Taran,594|580,17.12.19 10:45:24:023,ElSamag
529|618
Taran,550|577,17.12.19 07:09:39:838,CZARNA STOPA
Taran,546|574,17.12.19 07:38:47:661,CZARNA STOPA
Taran,567|654,17.12.19 08:26:12:569,Lukai
Taran,616|635,17.12.19 08:56:07:897,Vazqu
Taran,568|644,17.12.19 09:14:23:698,Psuja90
Taran,570|638,17.12.19 09:14:41:111,ElSamag
Taran,554|557,17.12.19 09:46:10:198,Lukai
Taran,567|652,17.12.19 09:51:15:477,Psuja90
Taran,568|651,17.12.19 09:51:42:877,Psuja90
Taran,571|643,17.12.19 10:02:54:882,Psuja90
Taran,563|630,17.12.19 10:19:32:079,Mahazelus
Taran,547|560,17.12.19 10:35:19:370,Lukai
Taran,561|566,17.12.19 10:44:08:851,Lukai
Taran,552|560,17.12.19 11:20:58:378,Lukai
Taran,553|559,17.12.19 11:56:43:791,Lukai
Taran,562|611,17.12.19 12:26:37:038,Mahazelus
Taran,563|617,17.12.19 12:34:20:669,Mahazelus
Taran,563|619,17.12.19 12:34:22:433,Mahazelus
Taran,556|597,17.12.19 12:39:36:205,Mahazelus
Taran,577|642,17.12.19 12:55:41:463,ElSamag
Taran,564|616,17.12.19 13:03:12:058,Mahazelus
534|626
Taran,641|589,17.12.19 07:10:14:341,Mentler
Taran,573|568,17.12.19 07:11:22:189,ElSamag
Taran,643|595,17.12.19 07:12:24:598,Mentler
Taran,569|562,17.12.19 07:16:05:863,Psuja90
Taran,559|557,17.12.19 07:28:04:537,Psuja90
Taran,644|593,17.12.19 07:32:50:542,Mentler
Taran,577|563,17.12.19 07:48:14:681,St3rydPC
Taran,559|556,17.12.19 07:52:51:466,Psuja90
Taran,548|553,17.12.19 07:53:16:313,Psuja90
Taran,575|567,17.12.19 08:05:16:947,ElSamag
Taran,575|567,17.12.19 08:05:34:699,ElSamag
Taran,644|589,17.12.19 08:05:40:514,Mentler
Taran,575|655,17.12.19 08:18:35:284,Mahazelus
Taran,646|593,17.12.19 08:24:25:657,Mentler
Taran,594|580,17.12.19 08:26:48:331,ElSamag
Taran,571|634,17.12.19 08:49:40:236,ElSamag
Taran,576|656,17.12.19 08:57:14:333,Mahazelus
Taran,548|550,17.12.19 09:12:34:159,Psuja90
Taran,622|608,17.12.19 09:28:24:072,Vazqu
Taran,565|613,17.12.19 09:50:11:990,Mahazelus
Taran,573|636,17.12.19 09:55:52:458,ElSamag
Taran,578|657,17.12.19 09:58:29:449,Mahazelus
Taran,574|638,17.12.19 10:39:43:574,ElSamag
Taran,542|577,17.12.19 11:07:45:568,ElSamag
Szlachcic,551|642,17.12.19 11:36:06:911,Psuja90
Szlachcic,551|642,17.12.19 11:36:07:111,Psuja90
Taran,596|649,17.12.19 11:47:10:599,Cuthbert
Taran,606|555,17.12.19 12:53:06:544,Pawwe
Taran,615|638,17.12.19 13:14:57:528,Cuthbert
Taran,572|656,17.12.19 13:30:45:456,Mahazelus
Taran,585|648,17.12.19 13:48:47:103,ElSamag
538|627
Taran,577|563,17.12.19 07:11:08:735,St3rydPC
Taran,608|646,17.12.19 07:36:53:413,ElSamag
Taran,594|575,17.12.19 08:37:08:053,St3rydPC
Taran,566|673,17.12.19 13:04:12:438,ElSamag
525|638
Taran,581|593,17.12.19 07:12:38:881,ElSamag
Taran,568|580,17.12.19 07:21:59:753,ElSamag
Taran,546|619,17.12.19 07:22:37:920,Mahazelus
Taran,567|648,17.12.19 08:04:05:689,ElSamag
Taran,596|650,17.12.19 08:40:08:688,Cuthbert
Taran,565|618,17.12.19 08:46:21:707,ElSamag
Taran,576|582,17.12.19 09:04:21:969,ElSamag
Taran,597|581,17.12.19 09:30:31:341,ElSamag
Taran,607|596,17.12.19 09:34:14:450,ElSamag
Taran,567|644,17.12.19 10:44:05:497,Mahazelus
Taran,553|559,17.12.19 11:11:17:772,Lukai
Taran,555|611,17.12.19 12:56:56:112,Mahazelus
Taran,573|568,17.12.19 13:15:29:156,ElSamag
Taran,557|587,17.12.19 13:39:27:471,CZARNA STOPA
Taran,580|563,17.12.19 13:44:45:059,Lukai
529|634
Taran,596|650,17.12.19 07:13:21:955,Cuthbert
Taran,578|624,17.12.19 07:13:37:473,PE1NN
Taran,576|651,17.12.19 07:13:38:885,PE1NN
Taran,530|532,17.12.19 07:22:13:637,St3rydPC
Taran,578|622,17.12.19 07:24:36:815,PE1NN
Taran,550|669,17.12.19 07:37:23:094,St3rydPC
Taran,573|631,17.12.19 07:40:48:142,PE1NN
Taran,572|640,17.12.19 08:09:30:985,ElSamag
Taran,573|636,17.12.19 08:30:40:006,ElSamag
Taran,566|552,17.12.19 08:51:30:535,St3rydPC
Taran,534|678,17.12.19 09:18:26:701,St3rydPC
Taran,590|632,17.12.19 09:25:45:950,Cuthbert
Taran,524|515,17.12.19 09:33:31:773,St3rydPC
Taran,545|676,17.12.19 09:35:05:001,St3rydPC
Taran,538|678,17.12.19 09:35:10:128,St3rydPC
Taran,566|565,17.12.19 09:36:05:744,St3rydPC
Taran,541|678,17.12.19 09:54:00:381,St3rydPC
nieOpisany,553|642,17.12.19 09:54:00:641,St3rydPC
nieOpisany,555|647,17.12.19 09:54:01:088,St3rydPC
nieOpisany,555|647,17.12.19 09:54:01:288,St3rydPC
Taran,552|641,17.12.19 09:54:01:594,St3rydPC
Taran,544|680,17.12.19 10:30:48:423,ElSamag
Taran,579|569,17.12.19 10:33:29:390,St3rydPC
Taran,609|542,17.12.19 10:57:45:438,St3rydPC
Taran,594|578,17.12.19 12:53:19:735,St3rydPC
Taran,598|559,17.12.19 13:10:05:291,Pawwe
Taran,558|582,17.12.19 13:23:34:110,CZARNA STOPA
538|658
Taran,573|636,17.12.19 07:15:26:549,ElSamag
Taran,561|622,17.12.19 07:49:30:605,ElSamag
Taran,569|545,17.12.19 08:59:16:199,St3rydPC
Taran,574|551,17.12.19 09:43:09:069,St3rydPC
Taran,585|661,17.12.19 09:54:16:711,ElSamag
Taran,565|619,17.12.19 09:58:20:005,ElSamag
Taran,565|619,17.12.19 09:58:24:785,ElSamag
Taran,565|618,17.12.19 10:24:28:448,ElSamag
Taran,588|653,17.12.19 11:21:37:103,ElSamag
Taran,589|657,17.12.19 11:42:31:226,ElSamag
Taran,589|657,17.12.19 11:42:33:287,ElSamag
Taran,589|657,17.12.19 11:42:35:529,ElSamag
Taran,589|663,17.12.19 11:51:21:653,ElSamag
Taran,591|664,17.12.19 12:50:01:479,ElSamag
Taran,593|656,17.12.19 13:37:16:433,ElSamag
532|637
Taran,578|563,17.12.19 07:15:57:294,ElSamag
Taran,626|571,17.12.19 07:28:45:305,Mentler
Taran,614|556,17.12.19 07:36:33:745,Mentler
Taran,560|674,17.12.19 07:43:54:114,Lukai
Taran,539|591,17.12.19 07:47:22:567,Lukai
Taran,558|581,17.12.19 07:52:03:987,Lukai
Taran,615|556,17.12.19 07:57:58:591,Mentler
Taran,616|547,17.12.19 08:04:15:860,Mentler
Taran,579|630,17.12.19 08:14:45:650,Lukai
Taran,544|591,17.12.19 08:15:14:148,Lukai
Taran,548|583,17.12.19 08:29:20:024,Lukai
Taran,583|582,17.12.19 08:41:36:140,ElSamag
Taran,617|546,17.12.19 08:42:59:499,Mentler
Taran,642|595,17.12.19 08:48:44:277,Mentler
Taran,567|654,17.12.19 09:20:01:381,Lukai
Taran,624|561,17.12.19 09:33:18:460,Mentler
Taran,614|550,17.12.19 09:37:08:073,Mentler
Taran,570|651,17.12.19 10:03:43:385,Lukai
Taran,568|565,17.12.19 10:41:45:993,ElSamag
Taran,547|586,17.12.19 10:48:03:428,Lukai
Taran,558|581,17.12.19 10:59:42:588,Lukai
Taran,573|568,17.12.19 11:07:12:149,ElSamag
Taran,614|545,17.12.19 11:14:50:949,Mentler
Taran,616|546,17.12.19 11:37:23:185,Mentler
Taran,574|652,17.12.19 11:50:06:455,Lukai
Taran,549|583,17.12.19 12:00:11:494,CZARNA STOPA
Taran,575|567,17.12.19 12:51:29:071,ElSamag
Taran,614|633,17.12.19 13:20:29:616,Cuthbert
474|577
Taran,561|574,17.12.19 07:16:21:929,ElSamag
531|641
Taran,616|637,17.12.19 07:17:42:629,Vazqu
Taran,598|617,17.12.19 08:05:15:758,Pantera Jasło
Taran,561|617,17.12.19 08:34:13:043,Mahazelus
Taran,610|634,17.12.19 10:21:22:253,Pantera Jasło
Taran,551|584,17.12.19 13:49:24:345,CZARNA STOPA
530|638
Taran,567|657,17.12.19 07:18:34:435,ElSamag
Taran,607|596,17.12.19 07:36:27:944,ElSamag
Taran,597|581,17.12.19 07:43:16:619,ElSamag
Taran,578|563,17.12.19 08:09:09:768,ElSamag
Taran,617|642,17.12.19 08:13:17:176,Vazqu
Taran,556|594,17.12.19 09:29:52:213,CZARNA STOPA
Taran,601|601,17.12.19 11:03:23:868,ElSamag
Taran,566|673,17.12.19 11:22:55:080,ElSamag
Taran,583|582,17.12.19 12:47:51:375,ElSamag
Taran,578|569,17.12.19 12:53:54:426,ElSamag
Taran,598|563,17.12.19 13:47:56:456,ElSamag
516|650
Taran,588|650,17.12.19 07:20:59:960,ElSamag
Taran,593|603,17.12.19 08:42:06:474,ElSamag
Taran,591|625,17.12.19 10:36:07:907,ElSamag
Taran,601|601,17.12.19 12:21:16:356,ElSamag
Taran,601|601,17.12.19 12:21:20:534,ElSamag
Taran,575|589,17.12.19 13:14:34:530,ElSamag
Taran,581|593,17.12.19 13:58:34:373,ElSamag
531|619
Taran,547|646,17.12.19 07:23:50:195,Vazqu
Taran,598|559,17.12.19 07:36:55:734,Pawwe
Taran,598|559,17.12.19 07:37:27:722,Pawwe
Taran,594|580,17.12.19 07:44:29:349,ElSamag
Taran,550|659,17.12.19 07:58:15:681,Psuja90
Taran,541|572,17.12.19 08:05:06:623,CZARNA STOPA
Taran,580|569,17.12.19 08:36:34:873,Lukai
Taran,585|572,17.12.19 08:43:14:426,Lukai
Taran,603|597,17.12.19 08:51:55:343,ElSamag
Taran,580|566,17.12.19 08:58:59:909,Lukai
Taran,584|570,17.12.19 08:59:20:050,Lukai
Taran,585|573,17.12.19 09:01:46:558,Lukai
Taran,566|614,17.12.19 10:00:09:849,Mahazelus
Taran,560|598,17.12.19 10:12:36:841,Mahazelus
Taran,557|594,17.12.19 10:19:52:557,Mahazelus
Taran,566|628,17.12.19 10:21:44:971,Mahazelus
Taran,589|655,17.12.19 10:22:18:038,Mahazelus
Taran,567|623,17.12.19 10:23:59:839,Mahazelus
Taran,561|598,17.12.19 10:35:01:186,Mahazelus
Szlachcic,552|626,17.12.19 10:54:42:329,Mahazelus
Szlachcic,552|626,17.12.19 10:54:42:529,Mahazelus
Szlachcic,554|626,17.12.19 11:16:41:052,Mahazelus
Szlachcic,554|626,17.12.19 11:16:41:252,Mahazelus
528|620
Taran,546|646,17.12.19 07:30:16:284,Vazqu
Taran,572|609,17.12.19 08:58:21:475,Mahazelus
Taran,571|634,17.12.19 09:00:30:367,ElSamag
Taran,548|574,17.12.19 09:02:30:430,CZARNA STOPA
Taran,567|652,17.12.19 09:36:08:425,Psuja90
Taran,568|651,17.12.19 09:38:17:212,Psuja90
Taran,570|642,17.12.19 10:01:13:986,ElSamag
Taran,567|648,17.12.19 10:18:19:510,ElSamag
Taran,582|566,17.12.19 10:49:45:235,Lukai
Taran,577|561,17.12.19 10:57:46:698,Lukai
Taran,580|563,17.12.19 11:04:48:173,Lukai
Taran,573|557,17.12.19 11:11:29:733,Lukai
Taran,566|640,17.12.19 11:13:07:249,Mahazelus
Taran,569|554,17.12.19 11:18:36:665,Lukai
Taran,567|640,17.12.19 11:37:43:411,Mahazelus
Taran,569|637,17.12.19 11:53:06:004,Mahazelus
Taran,573|620,17.12.19 12:10:09:786,Mahazelus
Taran,567|643,17.12.19 12:17:46:489,Mahazelus
Taran,555|629,17.12.19 12:28:18:824,Mahazelus
Taran,555|629,17.12.19 12:28:19:024,Mahazelus
Taran,555|630,17.12.19 12:39:06:660,Mahazelus
Taran,555|630,17.12.19 12:39:06:860,Mahazelus
509|681
Taran,570|642,17.12.19 07:31:50:771,ElSamag
Taran,570|642,17.12.19 07:31:54:287,ElSamag
Taran,572|640,17.12.19 08:48:09:601,ElSamag
Taran,561|622,17.12.19 10:24:19:259,ElSamag
Taran,579|645,17.12.19 10:28:53:146,ElSamag
Taran,580|646,17.12.19 10:40:23:294,ElSamag
Taran,576|638,17.12.19 10:53:03:249,ElSamag
Taran,565|619,17.12.19 12:38:16:282,ElSamag
Taran,591|625,17.12.19 12:54:45:305,ElSamag
Taran,591|625,17.12.19 12:54:47:265,ElSamag
Taran,565|618,17.12.19 13:01:52:577,ElSamag
528|627
Taran,570|623,17.12.19 07:35:05:316,ElSamag
Taran,570|576,17.12.19 07:42:27:837,ElSamag
Taran,567|645,17.12.19 08:01:58:648,ElSamag
Taran,573|642,17.12.19 08:04:10:994,Psuja90
Taran,565|568,17.12.19 08:08:18:433,Psuja90
Taran,588|597,17.12.19 08:10:23:023,ElSamag
Taran,560|565,17.12.19 08:11:14:991,Psuja90
Taran,572|646,17.12.19 08:17:11:964,Psuja90
Taran,569|652,17.12.19 08:19:28:486,Psuja90
Taran,567|648,17.12.19 08:35:15:152,ElSamag
Taran,570|642,17.12.19 08:42:59:932,ElSamag
Taran,573|646,17.12.19 08:49:36:276,Mahazelus
Taran,574|639,17.12.19 08:55:21:948,Mahazelus
Taran,574|612,17.12.19 09:06:59:939,Mahazelus
Taran,593|603,17.12.19 09:11:21:076,ElSamag
Taran,575|567,17.12.19 09:15:45:315,ElSamag
Taran,572|640,17.12.19 09:18:05:751,ElSamag
Taran,573|636,17.12.19 09:21:39:689,ElSamag
Taran,601|601,17.12.19 09:52:02:455,ElSamag
Taran,598|563,17.12.19 10:50:28:869,ElSamag
Taran,611|558,17.12.19 10:54:19:203,Mentler
Taran,611|557,17.12.19 11:17:03:531,Mentler
Taran,602|548,17.12.19 11:25:49:501,Mentler
Taran,635|610,17.12.19 11:28:08:049,Mentler
Taran,578|563,17.12.19 11:35:16:723,ElSamag
Taran,621|569,17.12.19 11:38:46:440,Mentler
519|677
Taran,561|582,17.12.19 07:36:13:606,aaasiulek
Taran,581|590,17.12.19 08:58:58:880,aaasiulek
530|620
Taran,570|552,17.12.19 07:37:52:797,Lukai
Taran,550|660,17.12.19 08:08:42:874,Psuja90
Taran,578|563,17.12.19 08:29:11:343,ElSamag
Taran,568|651,17.12.19 08:54:53:532,Psuja90
Taran,574|561,17.12.19 09:38:04:626,Lukai
Taran,579|565,17.12.19 09:39:24:854,Lukai
Taran,565|555,17.12.19 09:43:33:466,Lukai
Taran,576|562,17.12.19 09:48:35:586,Lukai
Taran,572|559,17.12.19 09:49:09:906,Lukai
Taran,568|622,17.12.19 11:14:46:746,Mahazelus
Taran,560|596,17.12.19 11:24:54:548,Mahazelus
Taran,553|589,17.12.19 11:29:55:453,Mahazelus
Taran,569|618,17.12.19 11:42:22:307,Mahazelus
Taran,568|629,17.12.19 11:42:24:288,Mahazelus
Taran,563|599,17.12.19 11:44:07:478,Mahazelus
Szlachcic,552|632,17.12.19 11:46:53:809,Mahazelus
Szlachcic,552|632,17.12.19 11:46:54:009,Mahazelus
Szlachcic,553|631,17.12.19 12:01:02:433,Mahazelus
Szlachcic,553|631,17.12.19 12:01:02:633,Mahazelus
Taran,629|612,17.12.19 12:25:18:313,Mentler
Taran,608|643,17.12.19 12:57:41:817,Cuthbert
Taran,608|643,17.12.19 12:57:45:106,Cuthbert
526|602
Taran,587|560,17.12.19 07:43:42:875,wr00na
Taran,591|664,17.12.19 08:33:02:032,ElSamag
Taran,585|648,17.12.19 08:39:34:044,ElSamag
Taran,588|650,17.12.19 10:19:04:567,ElSamag
Taran,588|653,17.12.19 11:11:20:743,ElSamag
Taran,603|541,17.12.19 12:24:05:226,ElSamag
Taran,603|541,17.12.19 12:24:07:450,ElSamag
Taran,603|541,17.12.19 12:24:09:283,ElSamag
Taran,585|661,17.12.19 12:39:13:045,ElSamag
527|637
Taran,588|597,17.12.19 07:44:42:683,ElSamag
Taran,577|562,17.12.19 07:44:51:713,Lukai
Taran,565|555,17.12.19 07:52:38:514,Lukai
Taran,576|582,17.12.19 08:06:30:853,ElSamag
Taran,601|548,17.12.19 08:09:26:876,St3rydPC
Taran,570|576,17.12.19 08:29:08:439,ElSamag
Taran,597|581,17.12.19 08:29:48:014,ElSamag
Taran,597|581,17.12.19 08:29:50:147,ElSamag
Taran,578|563,17.12.19 08:32:06:406,ElSamag
Taran,570|647,17.12.19 08:35:24:849,ElSamag
Taran,542|680,17.12.19 09:12:41:129,ElSamag
Taran,589|567,17.12.19 09:33:58:396,Mentler
Taran,559|594,17.12.19 09:52:09:378,Mahazelus
nieOpisany,550|669,17.12.19 10:16:32:308,St3rydPC
nieOpisany,550|669,17.12.19 10:16:32:508,St3rydPC
Taran,579|645,17.12.19 12:28:03:881,ElSamag
Taran,579|645,17.12.19 12:28:06:165,ElSamag
Taran,580|646,17.12.19 12:59:30:159,ElSamag
474|559
Taran,561|574,17.12.19 07:50:32:933,ElSamag
527|638
Taran,588|597,17.12.19 07:59:59:022,ElSamag
Taran,571|634,17.12.19 08:31:41:462,ElSamag
Taran,563|571,17.12.19 09:11:39:554,ElSamag
Taran,562|597,17.12.19 10:00:46:841,Mahazelus
Taran,552|560,17.12.19 10:18:26:674,Lukai
Taran,571|572,17.12.19 10:39:11:062,ElSamag
Taran,578|559,17.12.19 10:41:01:582,Złowieszczy Wieszcz
Taran,575|649,17.12.19 10:52:57:881,ElSamag
Taran,577|642,17.12.19 11:18:20:755,ElSamag
Taran,570|625,17.12.19 11:52:55:674,Mahazelus
Taran,566|673,17.12.19 12:23:51:207,ElSamag
Taran,583|582,17.12.19 13:46:01:917,ElSamag
529|639
Taran,542|680,17.12.19 08:02:28:811,ElSamag
Taran,544|680,17.12.19 08:19:33:360,ElSamag
Taran,570|623,17.12.19 08:25:37:910,ElSamag
Taran,576|638,17.12.19 09:52:15:889,ElSamag
527|647
Taran,560|593,17.12.19 08:03:12:872,Mahazelus
Taran,546|619,17.12.19 09:11:55:841,Mahazelus
Taran,547|618,17.12.19 09:50:28:259,Mahazelus
473|570
Taran,562|574,17.12.19 08:13:18:144,ElSamag
Taran,570|576,17.12.19 11:58:01:975,ElSamag
524|638
Taran,567|648,17.12.19 08:30:54:205,ElSamag
Taran,596|653,17.12.19 09:23:10:721,Cuthbert
Taran,570|642,17.12.19 09:26:52:445,ElSamag
Taran,589|567,17.12.19 11:05:41:197,Mentler
Taran,557|564,17.12.19 13:19:05:295,3lbz
516|675
Taran,591|625,17.12.19 08:40:18:328,ElSamag
Taran,570|623,17.12.19 08:42:22:291,ElSamag
Taran,570|623,17.12.19 08:42:24:517,ElSamag
Taran,587|650,17.12.19 08:51:48:224,ElSamag
Taran,589|650,17.12.19 09:45:40:244,ElSamag
530|637
Taran,588|566,17.12.19 08:43:34:229,Mentler
Taran,577|567,17.12.19 09:43:05:461,Lukai
Taran,586|574,17.12.19 11:24:51:795,Lukai
Taran,572|656,17.12.19 12:26:20:718,Mahazelus
527|640
Taran,589|574,17.12.19 09:02:58:582,Złowieszczy Wieszcz
519|630
Taran,584|667,17.12.19 09:03:52:582,Mahazelus
Taran,596|662,17.12.19 13:03:05:181,Mahazelus
477|558
Taran,565|582,17.12.19 09:12:43:830,ElSamag
471|564
Taran,563|571,17.12.19 09:38:10:406,ElSamag
469|565
Taran,562|574,17.12.19 10:14:01:150,ElSamag
Taran,563|571,17.12.19 10:31:42:787,ElSamag
483|576
